UPC,Item,Description,Dept,Price,C/U,Case,5-Case
20778350000,77835,FS SALMON DTRM 12L,184,3.6,0,0,3.5
20780550000,78055,FS SALMON E-TRIM,184,8.97,0,0,0
20794490000,79449,FS SALMON E-TRM 12,184,9.11,0,0,8.56
20713980000,71398,FS SALMON EURO DTRIM S,184,8.75,0,0,0
20779850000,77985,FS SALMON EURO 6-9,184,7.71,0,0,7.45
20800690000,80069,FS SALMON EURO WH,184,6.15,0,0,0
20794650000,79465,FS SALMON F-TRM,184,10.14,0,0,9.22
20775980000,77598,FS SALMON HEADS,184,0.98,0,0,0
20794240000,79424,FS SALMON KING,184,9.99,0,0,0
20778990000,77899,FS SALMON KING FIL,184,14.09,0,0,0
20714300000,71430,FS SALMON NWG15/17,184,5.12,0,0,4.81
20714690000,71469,FS SALMON NWG17/19,184,6.15,0,0,5.95
20710750000,71075,FS SALMON PIECES,183,1.81,0,0,0
9999630001,2930001,FS SALMON PRTN S/F,184,47.91,4,191.64,191.64
9999630000,2930000,FS SALMON PRTN S/N,184,44.73,4,178.92,178.92
20779280000,77928,FS SALMON SOCK FIL,184,10.76,0,0,0
20725450000,72545,FS SALMON SOCK WHL,184,5.12,0,0,0
20704560000,70456,FS SALMON STEAKS,184,2.05,0,0,0
20714520000,71452,FS SALMON STR12-14,184,4.61,0,0,4.1
20714610000,71461,FS SALMON STR14-16,184,5.29,0,0,4.67
20714260000,71426,FS SALMON TRIM FRESH,184,5.33,0,0,5.02
20714620000,71462,FS SALMON TRM FRSH,184,3.96,0,0,0
20779400000,77940,FS SALMON TROL KNG,184,5.02,0,0,0
76069503078,67070,FS SALT POLLOCK,183,19.36,4,69.18,69.18
76069503080,42472,FS SALT POLLOCK 1LB,183,0.98,20,17.17,17.17
20713460000,71346,FS SAND BASS,184,2.49,0,0,0
20793200000,79320,FS SAND DAB FLT,184,6.99,0,0,0
20778120000,77812,FS SEABASS H&G REF,184,14.38,0,0,0
20779740000,77974,FS SEABREAM 5-600G,184,6.51,0,0,0
20779940000,77994,FS SHARK FILLET,184,4.36,0,0,0
20403800000,40380,FS SHEEP HEAD WHL,184,1.75,0,0,0
20516470000,51647,FS SHR RED 20/30CT H/ON,183,2.05,0,0,0
20780310000,78031,FS SHRP GULF 16-20,183,6.62,0,0,0
20723660000,72366,FS SMELTS CANADA,184,3.15,0,0,0
7748518464,1840064,FS SMOKE RED TROUT,301,34.13,5,170.65,170.65
7748518465,1840065,FS SMOKE WHT TROUT,301,21.19,5,105.95,105.95
20403520000,40352,FS SNAPER LANE 0-1,184,7.69,0,0,0
20724440000,72444,FS SNAPER LANE 1-2,184,5.49,0,0,0
20800650000,80065,FS SNAPER SILK 0-1,184,5.12,0,0,0
20404120000,40412,FS SNAPER SILK 1-2,184,5.12,0,0,4.98
20110550000,11055,FS SNAPER YT 0-1,184,6.15,0,0,0
20800520000,80052,FS SNAPER YT 1-2,184,6.1,0,0,0
20794460000,79446,FS SNAPPER 1-2LB,184,5.9,0,0,0
20722780000,72278,FS SNAPPER FIL-ON,184,7.25,0,0,0
20710950000,71095,FS SNAPPER NZ TAI,184,4.65,0,0,0
20778040000,77804,FS SNAPPER NZ TAI,184,6.92,0,0,0
20747820000,74782,FS SNAPPER NZ TAI LRG,184,7.17,0,0,0
20776810000,77681,FS SNAPPER RED WHL 1-2LB,184,5.39,0,0,0
20723970000,72397,FS SNAPPER SK-ON,184,12.04,0,0,0
20403760000,40376,FS SNAPPER SPP.,184,5.5,0,0,0
20403470000,40347,FS SNAPPER WH 1-2,184,6.35,0,0,0
20775820000,77582,FS STEELHEAD FILET,184,7.03,0,0,0
20710770000,71077,FS STEELHEAD SKON,184,9.22,0,0,8.87
20793550000,79355,FS STEELHEAD WHOLE,184,5.95,0,0,5.45
20746150000,74615,FS STRIP BASS WILD,184,5.08,0,0,0
20776190000,77619,FS STRIPE BASS,184,6.41,0,0,0
20779330000,77933,FS STRIPE BASS G&G,184,7.07,0,0,6.77
20778140000,77814,FS SWORDFISH LOIN,184,13.58,0,0,0
20778560000,77856,FS TILAPIA FLT 7-9,184,4.77,0,0,4.53
20793480000,79348,FS TILAPIA WHOLE,184,3.03,0,0,0
20714410000,71441,FS TILEFISH GOLDEN,184,3.25,0,0,0
20777830000,77783,FS TROUT 16-20 DRS,184,5.28,0,0,0
20775000000,77500,FS TROUT BONED 10Z,184,6.67,0,0,0
7005977805,77805,FS TROUT BONED 10Z,184,29.95,4,119.8,119.8
20546370000,54637,FS TROUT BTFL H/ON 12-14Z,184,6.15,0,0,0
20796510000,79651,FS TROUT BUTTERFLY 7-9OZ,184,8.15,0,0,0
2511277735,77735,FS TROUT BUTTERFLY 8OZ,184,40.24,4,160.96,160.96
20745190000,74519,FS TROUT DRESSED 10LB,184,4.25,0,0,0
779990000,77999,FS TROUT FILLET,184,36.4,0,0,0
7748518422,1840022,FS TROUT RED BONED 10OZ,184,29.95,0,0,0
20775700000,77570,FS TUNA #1 BISN BIGEYE S,184,14.95,0,0,0
20778150000,77815,FS TUNA #1 BISN X3,184,14.95,0,0,0
20713590000,71359,FS TUNA #1 BOSF,184,14.95,0,0,0
20794130000,79413,FS TUNA 2+ BISN YLLFN,184,11.25,0,0,0
20793990000,79399,FS TUNA 2+ BLI YLLFN,184,11.95,0,0,0
20713920000,71392,FS TUNA 2+ BOSF,184,15.5,0,0,0
20778430000,77843,FS TUNA 2- BIO SKO,184,6.92,0,0,0
20796280000,79628,FS TURBOT GTD 2KG+,184,8.5,0,0,0
20706330000,70633,FS TURBOT GUTTED SPAIN,184,8.06,0,0,0
2335810362,10362,FS UNI #A,190,23.55,0,0,0
2335877622,77622,FS UNI AAA 120GRAM,190,20.43,0,0,0
20794190000,79419,FS WHITE BAIT,184,2.25,0,0,0
20701650000,70165,FS WHITE FISH WH,184,6.18,0,0,0
20700970000,70097,FS WHITING FLT SK ON,184,3.34,0,0,0
20793300000,79330,FS WHTBASS FL,184,12.43,0,0,0
20403880000,40388,FS WHTFSH SK OFF,184,5.94,0,0,0
20794550000,79455,FS YELLOW PARGO,184,3.99,0,0,0
20776730000,77673,FS YELLOW TL WHOLE,184,2.65,0,0,0
20794520000,79452,FS YELLOWTAIL SK/F,184,7.17,0,0,0
20776830000,77683,FS YELLOWTAIL SK/O,184,6.82,0,0,0
20776980000,77698,FSH ALBACORE SUSHI,287,11.56,0,0,0
856867007061,2420684,FSH ALLIGATOR TAIL,242,10.83,12,104.36,104.36
20779900000,77990,FSH BACALAO COD LG,183,7.69,0,0,0
2802929102,2420748,FSH BATT COD TRID,275,64.79,0,0,0
2802928954,2420747,FSH BATT POLL AMBR,275,47.19,0,0,0
3549389309,2750198,FSH BRD POLL WING,275,53.64,0,0,0
4440020440,2750171,FSH BRD SANDWICH,275,37.54,0,0,0
7001741250,2750126,FSH BRD SQUID R T,275,19.02,6,108.99,108.99
2994413667,2420614,FSH BRD SQUID-RING,275,13.81,12,113.51,113.51
85790700704,2420751,FSH BRONZ 3/4-1LB,242,60.27,0,0,0
85790700703,2420702,FSH BRONZ FLT 5-6,242,88.37,0,0,0
878665002208,2420143,FSH CALAMARI STEAK,242,21.14,6,114.99,114.99
2994414518,56625,FSH CAT 5-7 CHINA,242,59,0,0,0
82399833379,2420460,FSH CAT 7-9 CHINA,242,59,0,0,0
81004390029,2420753,FSH CAT BUTTERFLY,242,15.37,0,0,0
9537121200,55300,FSH CATFISH 9UP,242,100.2,0,0,0
1959700102,55301,FSH CATFISH NUGGET,242,28.08,0,0,0
79357312180,59699,FSH CHILE SEABASS S,242,128,0,0,0
72415565652,2420189,FSH CLAM CKD WHL,242,7.46,10,47.43,47.43
3549304995,2750097,FSH COD BAT CORONA S,275,29.05,0,0,0
7001721413,2750136,FSH COD BRD 2-3Z,275,33.44,4,121.56,121.56
7353805120,40196,FSH COD CELLO,242,35.22,10,321.76,321.76
20703050000,70305,FSH COD FILT 16-32,183,6.25,0,0,0
81814701013,2420752,FSH COD FLT 16-32,242,68.45,0,0,0
81814701142,63605,FSH COD LOIN 4Z,242,44.63,0,0,0
81526101010,2420254,FSH COD LOIN 5Z,242,44.63,0,0,0
81814701144,2420193,FSH COD LOIN 6Z,242,44.63,0,0,0
4133870058,2750120,FSH COD TAVERN 2-3,275,39.48,4,134.3,134.3
7001770053,36259,FSH COD TAVERN 2-3,275,62.89,0,0,0
7353802015,40205,FSH COD WEDGE 2Z,275,21.99,9,178.17,178.17
7353802013,980054,FSH COD WEDGE MNCD,275,16.45,9,121.44,121.44
91123820250,71382,FSH CRB MT JMB PAC,183,18.19,12,210.6,206.39
571067800029,2430232,FSH FAROE SALM 6Z,243,49.95,0,0,0
65853391169,2420695,FSH FAROE SALM 8Z,243,46.65,0,0,0
82994401418,2420218,FSH FULLY CKD MUSS,242,3.39,5,14.32,14.32
20714450000,71445,FSH HALIBUT FILET,243,21.52,0,0,0
20777210000,77721,FSH HALIBUT H&G,183,4.1,0,0,0
20777170000,77717,FSH HAMACHI FILLET,287,10.12,0,0,0
20793720000,79372,FSH HAMACHI LOIN,287,13.1,0,0,0
76069533982,2420766,FSH IMIT CRAB FLAK,242,17.92,0,0,0
7179400381,67920,FSH IMIT CRAB FLAK S,242,7.39,12,52.8,52.8
72018201049,2870000,FSH IMIT CRAB SHRD,287,7.48,12,73.43,73.43
7929692402,2870067,FSH IMIT CRAB SHRD,287,7.95,12,76.02,76.02
2802905802,2420749,FSH IMIT FLAK CJ,242,7.79,12,74.88,74.88
7001773570,2750005,FSH KRABBYCAKES,275,12.47,6,62.48,62.48
4902960004,2430020,FSH LOB TAIL 4Z CW,243,169.09,0,0,0
9364193641,93641,FSH LOB TAIL 5-6CW,243,292.97,0,0,0
4902965747,2430132,FSH LOB TAIL 5Z,243,187.41,0,0,0
4902965748,65748,FSH LOB TAIL 6Z,243,187.41,0,0,0
3794610508,65749,FSH LOB TAIL 8Z,243,187.41,0,0,0
69251724210,65766,FSH LOB TAL8/10ZCW,243,316.05,0,0,0
86000215885,2430233,FSH LOBMEAT 2/3 12,243,555.62,0,0,0
20746110000,74611,FSH LOBSTER BODIES,183,1.12,0,0,0
62249521133,2420179,FSH LOBSTER MEAT,243,114.43,6,487.81,487.81
7755874722,74722,FSH LOBSTER TCK MT,190,46.13,0,0,0
302414004511,2420426,FSH MADAKO LEGS,287,27.91,5,126.45,126.45
51969002327,2420597,FSH MAHI 6Z SKLS,242,40.18,0,0,0
851969002329,2420596,FSH MAHI 8Z SKLS,242,40.18,0,0,0
851969002316,2420575,FSH MAHI 8Z SKLS,242,66.54,0,0,0
85320000731,2420730,FSH MAHI FILET 1/3,242,42.42,0,0,0
8519690020936,2420729,FSH MAHI FILET 3/5,242,149.1,0,0,0
81004513003,2420408,FSH MAHI-TRIM,242,28.95,0,0,0
72124890352,78067,FSH MASAGO,287,59.14,4,225.3,225.3
78046009504,2420720,FSH MUSSEL 1/2 CHL FC,242,6.46,10,51.94,51.94
75339300002,66323,FSH MUSSEL 1/2 NZ,242,8,12,80.16,80.16
2724158470,2420715,FSH OYSTER 1/2 SHL,242,55.75,0,0,0
4090233943,2750202,FSH OYSTER BRD 25-35C,275,16.49,5,73.2,73.2
7001721743,18621,FSH POLL BRD 2-3Z,275,24.88,4,86.32,86.32
81814701071,2420147,FSH POLL FLT 2-4Z,242,21.06,0,0,0
81583802056,51484,FSH POLL FLT 4-6Z,242,21.06,0,0,0
2802928975,2420743,FSH POLLOCK CUTS,242,15.37,0,0,0
2802928974,2420746,FSH POLLOCK FILLET,242,28.98,0,0,0
2802928955,2420744,FSH POLLOCK LOIN,242,15.37,0,0,0
63471312425,2420667,FSH RCK FLT SKN ON 6/8OZ,242,34.81,0,0,0
614133299000,2750213,FSH ROCK BEER BTR,275,20.66,0,0,0
63471312297,78555,FSH ROCK FLT SKLS 5/7OZ,242,32.55,0,0,0
2724170667,2420142,FSH ROCKFISH FLT,242,28.16,0,0,0
20795350000,79535,FSH SAL SOCK H&G,183,5.08,0,0,0
8299440158,2420665,FSH SALM ATL 6Z,242,57.19,0,0,0
82471022234,2420666,FSH SALM ATL 8Z,242,57.19,0,0,0
82994009429,2420522,FSH SALM CHUM 3-5Z,242,50.05,0,0,0
7437312349,2420523,FSH SALM CHUM 6Z,242,56.31,0,0,0
82994409428,2420524,FSH SALM CHUM 8Z,242,55.68,0,0,0
81583802155,61532,FSH SALM PINK 6Z,242,54.41,0,0,0
2802929063,2420745,FSH SALM SOCKEYE,242,118.53,0,0,0
81814701061,74520,FSH SALM WILD FLT,242,5.8,0,0,4.36
66018401103,2420585,FSH SALMON 6Z NOR,242,72.22,0,0,0
66018401105,2420588,FSH SALMON 8Z NOR,242,72.22,0,0,0
20794090000,79409,FSH SALMON E-TRIM,183,5.12,0,0,4.87
1066418305141,2870063,FSH SALMON POKE,287,51.19,0,0,0
82994401533,2430042,FSH SCAL DRY 8-9 S,243,102.5,2,188.31,188.31
2956412863,2430227,FSH SCAL JPN 10-20,243,53.21,2,95.36,95.36
4410585156,2430092,FSH SCAL NAT80-120,243,30.28,2,54.31,54.31
2956412826,2430041,FSH SCAL PR 80-120,243,23.89,2,42.8,42.8
82994413221,2430037,FSH SCAL PRO 13-18,243,53.44,2,95.94,95.94
2956412822,2430038,FSH SCAL PRO 20-25,243,48.97,2,87.86,87.86
2956412824,2430039,FSH SCAL PRO 40-60,243,26.96,2,48.34,48.34
851969002939,2420645,FSH SEABASS 7-10Z,242,33.79,0,0,0
82994401180,2420067,FSH SEAFOOD COMBO,242,3.6,20,46.79,46.79
4118277923,77923,FSH SHR WILD U12CT,183,48.89,10,488.9,488.9
1790827810080,2420414,FSH SNAPPER 1-2,242,58.83,0,0,0
20779020000,77902,FSH SQUID FRESH,184,2.75,0,0,0
885196900200,2420713,FSH SQUID OCTO CKD,242,14.44,8,91.12,91.12
2994413640,57565,FSH SQUID RING,242,26.41,8,139.31,139.31
51969002638,2420065,FSH SQUID RING JMB,242,10.23,12,100.34,100.34
471516158800,77795,FSH SQUID SALAD,287,29.33,4,77.29,77.29
84256800259,2420776,FSH SQUID T&T 8-12,242,12.27,4,45.21,45.21
5969002788,2420770,FSH SQUID T&T PREM,242,11.63,6,62.24,62.24
84256800241,51418,FSH SQUID T&T XL,242,26.44,10,174.5,174.5
82994401573,2420157,FSH SQUID T&TLRG,242,21.37,10,147.11,147.11
2839810502,2420158,FSH SQUID T&TMED,242,21.76,10,140.41,140.41
4699454320,2420589,FSH SQUID TT CLN L,242,12.19,4,45.04,45.04
84256800210,2420590,FSH SQUID TT CLNXL,242,16.31,4,60.81,60.81
82994401560,2420500,FSH SQUID TUBES4-8,242,25.81,10,194.11,194.11
84256800252,2420769,FSH SQUID U5 10LB,242,41.03,0,0,0
5433611942,2420071,FSH SWAI 5/7Z,242,45.93,0,0,0
75339379247,2420279,FSH SWAI 6/8Z,242,67.32,0,0,0
5339379248,2420118,FSH SWAI 8/10 Z,242,66.56,0,0,0
7353826690,2420679,FSH SWAI REDHOOK,275,21.35,9,160.98,160.98
49659191785,2870043,FSH TAMAGO,287,6.35,20,120.2,120.2
24203463,2420346,FSH TIL GS 350-550,242,17.4,0,0,0
75283070981,2420454,FSH TIL GS 550-750,242,19.11,0,0,0
2156520584,2420584,FSH TIL WH RED,183,116.69,0,0,0
2156520708,2420708,FSH TIL WH RED,183,116.69,0,0,0
78973514916,2420401,FSH TILAPIA 2-3Z,242,29.45,0,0,0
82994414571,51457,FSH TILAPIA 3-5Z,242,29.45,0,0,0
676069500880,2420255,FSH TILAPIA 5-7Z,242,29.16,0,0,0
88178680407,51487,FSH TILAPIA 7-9Z,242,32.05,0,0,0
404715642543,77762,FSH TOBIKO RED,287,18.6,12,213.51,213.51
20445420000,44542,FSH TUNA AHI LOIN,242,11.46,0,0,0
81978601755,2420339,FSH TUNA GROUND 15,287,7.04,15,73.92,73.92
81978601754,2870005,FSH TUNA POKE AHI,287,14.37,10,112.15,112.15
20779660000,77966,FSH TUNA SAKU BLCK,287,17.2,0,0,0
851969002140,2870049,FSH TUNA SEARING,287,47.5,0,0,0
851969002897,2420336,FSH TUNA STEAK 4Z,242,49.09,0,0,0
81978601737,2420337,FSH TUNA STEAK 6Z,242,48.7,0,0,0
851969002901,2420338,FSH TUNA STEAK 8Z,242,48.7,0,0,0
85001052778,2870070,FSH UNAGI 11Z,287,81.79,0,0,0
94536520047,2870066,FSH UNAGI 9OZ,287,152.08,0,0,0
4536520047,870066,FSH UNAGI 9OZ AVG,287,171.95,0,0,0
2724121065,80186,FSH WHITING FILLET,242,26.08,0,0,0
64523001106,330031,FUD ORIG HAM,148,28.42,2,53,53
7664220266,900114,FUEL ETH GEL,265,16.36,4,55.08,55.08
7664220274,900299,FUEL ETH GEL 2HR,265,12.37,0,0,0
1007664220612,22243,FUEL ETH GREEN 2HR,265,57.73,0,0,0
1007664210368,60502,FUEL HANDY WICK 6H,265,35.84,0,0,0
64656381421,51050,FUEL HOLDERS S/S,320,5.78,0,0,0
7664220386,22285,FUEL METH GEL 2HR,265,16.48,0,0,0
7664220102,22245,FUEL METH GEL 2HR,265,39.01,0,0,0
7664210102,54238,FUEL STEM WICK 6HR,265,42.49,0,0,0
7664210116,22280,FUEL WICK 6HR,265,54.4,0,0,0
76308960032,62004,FUNNEL CAKE MIX GD 5#,105,9.01,6,45.1,45.1
56844600016,50828,FUNNEL PLASTIC 16Z,119,2.56,0,0,0
81164200985,50826,FUNNEL PLASTIC 8Z,119,1.75,0,0,0
72787550000,61230,FUNNEL SET 5PC,211,9.56,0,0,0
8079395006,1100562,FUZE TEA RASPBERRY 5GAL,111,93.21,0,0,0
8079395002,1100560,FUZE TEA UNSWTND 5GAL,111,91.11,0,0,0
3146521401,21401,FZ BEEF PATTY SPCY 50CT,96,42.17,0,0,0
3146553665,53665,FZ BRD COCO JAMAC 24CT,67,18.95,0,0,0
3146521415,960101,FZ VEG PATTIE JAM 50CT,96,41.26,0,0,0
76069503343,2950015,GARBANZO BEAN,295,21.19,0,0,0
76069503344,2950016,GARBANZO BEAN 50#,295,42.05,0,0,0
8405907107,40214,GARDENBURGER FLAME 3.4Z,96,16.31,4,64.8,64.15
8405910006,57688,GARDENBURGER ORGNL 3.4Z,96,16.28,4,61.23,61.23
63119603179,1000130,GARLIC IN VEG OIL,100,11.88,4,45.71,45.71
63119603178,1000242,GARLIC IN WATER,100,7.04,6,31.91,31.91
65709505614,50583,GARLIC PRESS,211,16.04,0,0,0
7060732001,450078,GARLIC SPREAD-ZTF,40,8.36,6,42.31,42.31
82219647548,71246,GAS CONNCT 48IN,77,166.57,0,0,0
66244700095,71245,"GAS CONNECT 36""",77,158.76,0,0,0
82219699675,840842,"GAS REGULATOR 3/4""",84,24,0,0,0
5200024123,46519,GATOR BLUE RASP 24Z,334,28.65,0,0,0
5200020788,1230197,GATOR COOL BLU WHC 20Z,334,17.09,0,0,0
5200004622,23698,GATOR FROST VRTY 20Z,334,15.87,0,0,0
5200020785,1230200,GATOR FRT PNCH WHC 20Z,334,17.09,0,0,0
5200024121,46522,GATOR FRUIT PUNCH 24Z,334,28.65,0,0,0
5200032486,40612,GATOR GLAC FREEZE 20Z,334,16.98,0,0,0
5200020783,1230196,GATOR LEM/LIME WHC 20Z,334,17.09,0,0,0
5200024120,46520,GATOR LEMON/LIME 24Z,334,28.65,0,0,0
5200010298,1230363,GATOR LIBERTY VP 20Z,43,15.87,0,0,0
5200020781,40518,GATOR VRTY PACK 20Z,334,16.19,0,0,0
5200032501,12016,GATOR VRTY PACK 32Z 3,334,13.27,0,0,0
5200020801,431576,GATOR XFACTOR VP 20Z,43,15,0,0,0
5200020784,1230199,GATORADE ORNG WHC 20Z,334,17.09,0,0,0
5200004222,431863,GATORADE ZERO VP 20Z,43,16.38,0,0,0
4161748101,2500051,GELATIN CHERRY RYL,250,2.78,6,14.18,14.18
4161748203,2500053,GELATIN LEMON RYL,250,2.78,6,14.18,14.18
4161748104,2500054,GELATIN LIME RYL,250,2.78,6,14.18,14.18
4161748202,2500052,GELATIN ORANGE RYL,250,2.78,6,14.18,14.18
4161748205,2500055,GELATIN RASPBY RYL,250,2.78,6,14.18,14.18
4161748200,2500050,GELATIN STRWBY RYL,250,2.78,6,14.18,14.18
33643630322,79390,GENOA BABY 3 PACK DAN,33,11.26,0,0,0
81289801440,2746144,GERMISEPT WIPES 50CT,226,2.73,24,55.63,55.63
76069500302,1000180,GIADINERA SI 4/1GAL,100,6.66,4,24.6,24.6
1427207230,203187,GINGER HARD CANDY 5#,20,6.15,0,0,0
7441005941,471791,GINJO HANA 300ML,47,3.79,12,43.39,43.39
817670001,470512,GIRARD CHARDDONNAY 750ML,47,16.99,12,0,0
3462955357,1040241,GIRDS CLSC BLE CHZ,104,18.29,2,36.58,36.58
3462958127,1040239,GIRDS CRMY CEASAR,104,15.22,2,28.8,28.8
3462958037,1040234,GIRDS OLDE VENICE,104,11.98,2,23.96,23.96
76069502774,2090242,GL QUAL COOLER 16Z 1DZ/CS,209,21.57,0,0,0
84216911333,1190103,GLASS RIM SPONGE,119,1.44,0,0,0
8540410672,63102,GLASS WSHR MAN 3BR,119,28.74,0,0,0
64656399902,771264,GLASSWASHER ELECT REDHED,119,337.83,0,0,0
4078646450,1020211,GLDN BK SHORTENING,102,58.46,0,0,0
8139194514,1170417,GLIMMER KIT,311,8.45,6,43.71,43.71
8139192536,2160035,GLIMMER ROLLED KIT,311,41.35,0,0,0
76069500592,13032,GLITTER OVEN/GRILL CLNR,224,9.63,4,32.74,32.74
82219625100,55936,GLOBE BULB COVER,77,20.13,0,0,0
72421501073,62055,"GLOVE 17""INSULATED",317,45.23,0,0,0
84216912879,771458,GLOVE BOX HOLDER,77,4.65,0,0,0
81099803679,2746104,GLOVE FTD POLY LRG,310,4.06,10,40.6,40.6
81099803678,2746102,GLOVE FTD POLY MED,310,4.06,10,40.6,40.6
81099803683,2746105,GLOVE FTD POLY XLG,310,4.06,10,40.6,40.6
76069501741,1120162,GLOVE LAT LRG PF,310,12.11,10,109.45,109.45
60453900185,1120161,GLOVE LAT MED PF,310,12.25,10,110.71,110.71
73755715641,1920011,GLOVE LAT SM PF,310,12.25,10,110.71,110.71
2061247912141,1120163,GLOVE LAT XLRG PF,310,12.25,10,110.71,110.71
81099803576,2746002,GLOVE NITRILE LRG,310,12.81,10,128.1,128.1
81099803575,2746001,GLOVE NITRILE MED,310,12.81,10,128.1,128.1
81099803577,2746003,GLOVE NITRILE XLRG,310,12.81,10,128.1,128.1
76069503483,3100018,GLOVE NTRL LG BLK,310,13.83,10,122.42,122.42
76069503484,3100019,GLOVE NTRL XLG BLK,310,13.83,10,122.42,122.42
81099803599,2743600,GLOVE POLY 1-SIZE,310,4.06,4,14.18,14.18
76069501838,1120165,GLOVE POLY LG,310,4.06,10,35.46,35.46
76069501839,1120164,GLOVE POLY MD,310,4.06,10,35.46,35.46
73755715101,1120167,GLOVE POLY SM,310,4.06,10,35.46,35.46
81164201527,50775,GLOVE RUBBER PAIR,77,8.17,0,0,0
85000198190,1120154,GLOVE VNL LG PF,310,7.95,10,66.16,66.16
81103301239,1120153,GLOVE VNL MD PF,310,7.95,10,66.16,66.16
76069501731,1920005,GLOVE VNL SM PF,310,7.95,10,66.16,66.16
81472101362,1120155,GLOVE VNL XLG PF,310,7.95,10,66.16,66.16
69932084050,52605,GLOVE WIRE RACK,310,3.94,0,0,0
81294400430,1190017,GLSS RIMMER 3 COMP,119,8.53,0,0,0
76113113802,771859,GLUEBOARD FW-9 3X5 FW-9,77,7.82,0,0,0
76113114802,771860,GLUEBOARD WS-85 WS-85,77,15.37,0,0,0
76113114903,771861,GLUEBRDUCT15 12PK UCT-15,77,17.4,0,0,0
81099803614,2746000,GLV NITRILE SM,310,12.81,10,128.1,128.1
1600053722,22188,GM HARVEST KING 1/50LB,337,16.88,0,0,0
7127038140,25137,GNOCCHI POTATO D/D,49,2.37,12,17.18,17.18
20747510000,74751,GOAT CUBE B/IN R/W 15#,181,8.25,0,0,0
20707700000,70770,GOAT WHOLE 35#DWN NZ,181,6.16,0,0,0
9951108403,2100200,GOBX 3BV HOLDR,210,7.35,0,0,0
7385204613,2270104,GOJO PLUM MAN ADX7 KIT,227,24.85,0,0,0
7385202460,2270098,GOJO PLUM MAN ADX7 REFILL,227,16.54,4,59.05,59.05
7385202640,2270096,GOJO PLUM TF LTX7 REFILL,227,19.04,3,54.8,54.8
7385204615,2270102,GOJO PLUMTF LTX7 KIT,227,41.23,0,0,0
8390090065,1100150,GOLD PEAK PREM UNS 2.5GL,111,47.77,0,0,0
8390000577,2820308,GOLD PEAK UNSWEET 18.5Z,43,11.54,0,0,0
1410004613,232785,GOLDFISH SS PACK,23,10.55,0,0,0
78931329151,60654,GOOSENECK TEAPOT 32Z,321,8.95,0,0,0
4133103061,24233,GOYA MOJO CRIOLLO 1GAL,338,7.57,6,41.2,39.95
4133103051,700019,GOYA NARANJA AGRIA 1 GAL,338,7.89,6,44.98,44.98
4856406701,19936,GR TOSTADA CLS YEL,328,2.27,16,33.88,33.88
4856406700,43143,GR TOSTADA YEL CAS,328,2.27,16,33.88,33.88
8105409435,470230,GRAND CRU CAB 750ML,47,3.2,12,36.67,36.67
8105409440,470228,GRAND CRU CHARD 750ML,47,3.13,12,35.48,35.48
8105409447,470231,GRAND CRU MER 750ML,47,3.13,12,35.48,35.48
8105400270,470226,GRAND CRU PN 750ML,47,3.2,12,36.27,36.27
8105409445,470229,GRAND CRU WHT ZIN 750ML,47,3.13,12,35.48,35.48
7248898157,2050223,GRANOLA ALMOND 4#,205,10.17,6,55.23,55.23
7248898158,2050222,GRANOLA NATURAL 4#,205,13.51,6,68.42,68.42
8995300001,1070395,GRANULATED GARLIC,107,12.36,10,100.83,100.83
4579600139,2490061,GRAPE JELLY #10,249,12.86,6,65.45,65.45
9492247024,1020422,GRAPESEED OIL 100%,102,9.33,6,51.56,51.56
4023269083,1020416,GRAPESEED OIL 80%,102,7.18,6,38.4,38.4
80169850429,3220020,GRATE 1/2 SHEETPAN,322,7.96,0,0,0
81294400696,50782,GRATE 1/2 ST PAN,322,6,0,0,0
81164200078,22551,GRATE FOR 1/3 PAN 1CT,318,3.01,0,0,0
81164200077,51131,GRATE FULL BUN PAN,322,15.44,0,0,0
80169850413,50781,GRATE FULL ST PAN,322,8.78,0,0,0
81164203491,2110221,GRATER 5 SIDES,211,13.7,0,0,0
72787502991,53331,GRATER SQ S/S 1 EA,211,12.77,0,0,0
81164203484,771332,GRATER W/FINE BLAD,211,6.97,0,0,0
81164203483,771333,GRATER-W/ZESTER,211,6.73,0,0,0
72787522165,771708,GRAVY BOAT STACK S/S,321,6.15,0,0,0
2150080012,17900,GRAVY BROWN KNORR 7Z,106,2.41,12,24.09,23.13
76069501877,1060137,GRAVY BRW NO MSG CQ,106,4.08,8,32.64,32.64
76069501878,1060140,GRAVY CHIK NO MSG CQ,106,4.4,8,27.94,27.94
76069502735,1060236,GRAVY COUNTRY MIX CQ,106,5.02,6,24.44,24.44
76069502712,1060235,GRAVY PORK NO MSG CQ,106,4.2,8,30.61,30.61
5100010061,49052,GRAVY TURKEY,106,3.75,12,38.42,38.42
4801126067,55176,GRDDL SCRBR 9537CC REDHDL,231,18.75,3,50.63,50.63
4801108297,58930,GRDDLE PAD KIT 461,231,9.73,10,97.3,97.3
4801120507,58556,GRDDLE SCRNS 200CC,231,10.05,10,83.43,83.43
82219625140,55935,GREASE FOOD GRADE,77,7.12,0,0,0
76069503345,2950017,GREAT NORTHERN 25#,295,21.29,0,0,0
76069503347,2950019,GREEN LENTILS,295,18.86,0,0,0
80124311769,55181,GREEN SCRNG PADS,231,3.57,6,19.08,19.08
76069503346,2950018,GREEN SPLIT PEAS,295,17.19,0,0,0
